owner_username,url_code,time_utc,type,caption,likes,comments
FoxNews,Cyh4Ez4NaWc,2023-10-18 06:00:09,GraphImage,TECH TAKEOVER: One expert warns how the breakthrough industry isn't just coming for white-collar workers at the link in bio.,3454,292
FoxNews,CyhxNVjNDF8,2023-10-18 05:00:08,GraphImage,‘SLAP IN THE FACE’: Fox News host Sean Hannity calls out Joe Biden after world leaders cancel on him ahead of his trip to the Middle East.,9583,951
FoxNews,Cyhcnj-h01s,2023-10-18 02:00:13,GraphImage,KNOCK ON HER DOOR: How the actress transformed into the fitness queen and grew her empire at the link in bio.,4507,258
FoxNews,CyhVwenr1ir,2023-10-18 01:00:17,GraphImage,"HOUSE RULES: Sen. @marshablackburn calls for 'immediate' halt of US aid to Palestinians, says it will end up in 'the hands of Hamas.' Link in bio.",19991,1725
FoxNews,CyhO52gNkip,2023-10-18 00:00:23,GraphImage,REVENANT ROOMIE: The icy message that will send chills up and down your spine at the link in bio.,17336,795
FoxNews,CyhIAe8tqvx,2023-10-17 23:00:07,GraphImage,TENSION RISING: The latest on the fast-moving developments at the link in bio.,7608,1707
FoxNews,CyhBJpXRf4_,2023-10-17 22:00:13,GraphImage,CALLED OFF: The reasons for the move and what it means for the ongoing conflict at the link in bio.,11618,3108
FoxNews,Cyg6R5qrpgs,2023-10-17 21:00:09,GraphImage,"THIS THE END? The next steps that could put the ""Rust"" star in legal peril at the link in bio.",14846,1394
FoxNews,Cygza4QJmHT,2023-10-17 20:00:13,GraphImage,"UGLY TRUTH: ""Pray for Israel because we can’t breathe."" Link in bio.",28277,3565
FoxNews,Cygsiy1Lz93,2023-10-17 19:00:09,GraphImage,DOLLARS AND SENSE: Sen. @marshablackburn stands with Israel as GOP tries to freeze Iran's $6 billion 'ransom' payment.,18779,1833
FoxNews,Cyglrf7yltM,2023-10-17 18:00:10,GraphImage,‘IT WAS A SURPRISE’: The pop star details the hard decision in her new memoir. Link in bio.,16040,1573
FoxNews,Cyge1wGpE3a,2023-10-17 17:00:44,GraphVideo,WATCH: Couple shuts door right before armed robber could get inside after following them home. Link in bio.,79462,5027
FoxNews,CygYn_Ws6kj,2023-10-17 16:06:04,GraphImage,"'NO PLACE': Sen. Tom Cotton calls on DHS to deport foreign nationals, including those in US on student visas, who have expressed support for Hamas. Link in bio.",37820,2583
FoxNews,CygQIgXsgv6,2023-10-17 14:52:04,GraphVideo,'NO ONE CAN DESTROY LOVE': Young Israeli couple tie the knot surrounded by their military unit as Israel's war against Hamas intensifies.,10611,1174
FoxNews,CygKNqCNv2_,2023-10-17 14:00:09,GraphImage,"POINT OF CONTENTION: USA Fencing implemented its own transgender and nonbinary athlete policy last year, allowing biological men to compete against women. Link in bio.",17119,3484
FoxNews,CygDWrys2ls,2023-10-17 13:00:13,GraphImage,"HISTORY REPEATING ITSELF? ""Joe Biden's presidency has so many similarities to the catastrophes of the Jimmy Carter years, it's almost eerie,"" writes Liz Peek. Link in bio.",26841,3669
FoxNews,Cyf8f0QM9Z5,2023-10-17 12:00:18,GraphImage,IN THE SPOTLIGHT: The far-left congresswoman has recently been criticized for displaying a Palestinian flag outside her Capitol Hill office. Link in bio.,6075,3780
